InstanceID,EventNote,DateTimeStamp,ResponseIDx,CaregiverID,Respondent,StudyPhase,SessionType,SessionCount,TotalSessionTrials,SessionBlockCount,TrialDirection,CareDirStart,CareDirEnd,SelfMonitoring1,SelfMonitoring2,SelfMonitoring3,SelfMonitoring4,SelfMonitoring5,SelfMonitoring6,SelfMonitoring6a_1,SelfMonitoring6a_2,SelfMonitoring6a_3,ConfResponse,ConfMonitoring1,ConfMonitoring2,ConfMonitoring3,ConfMonitoring4,ConfMonitoring5,ConfMonitoring6,ConfMonitoring6a_1,ConfMonitoring6a_2,ConfMonitoring6a_3,ConfChildResponse,ConfederateInteraction,ConfTrialNote,ConfSessionNote,IOAVideoName,IOADirStart,IOADirEnd,IOAMonitoring1,IOAMonitoring2,IOAMonitoring3,IOAMonitoring4,IOAMonitoring5,IOAMonitoring6,IOAMonitoring6a_1,IOAMonitoring6a_2,IOAMonitoring6a_3,IOAResponse,IOAChildResponse,IOAConfederateInteraction,IOATrialNote,IOASessionNote
ydn7yr3e3w,0_SurveyStart,2024-08-16T09:10:43-04:00,R_7widC6mVWhWRTef,Case4,0_CARE,5_RTB,0_AC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tjq3fpfmhc,0_SurveyStart,2024-08-16T09:11:13-04:00,R_3mmygfbjKX47LfO,Case4,1_CONF,5_RTB,0_AC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aczfqieys3,0_SurveyStart,2024-08-19T09:32:46-04:00,R_3RZvSjzmkYR9T8Z,Case3,0_CARE,5_RTB,0_AC,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qfcavt4jjk,0_SurveyStart,2024-08-19T09:35:10-04:00,R_7HcRbx7v6yRhyUI,Case3,1_CONF,5_RTB,0_AC,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fgg5lnwpf,0_SurveyStart,2024-08-19T10:59:17-04:00,R_1EKkyWBeoiEHJXM,Case1,0_CARE,5_RTB,0_AC,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lwqpu4p3l2,0_SurveyStart,2024-08-06T14:38:05-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x2t37lqk6i,0_SurveyStart,2024-08-06T14:38:09-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0rnehott92,1.0_BL_EDC-Start,2024-08-06T14:38:19-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ewztf0fp3h,1.1_BL_EDC-End,2024-08-06T14:38:40-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tejecvbw5j,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:39:25-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,1,0.5,BL1_Have your focus child draw on the paper,2024-08-06T14:38:59-04:00,2024-08-06T14:39:24-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7ylw8pinh,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:39:49-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,1,0.5,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,
zy8dka1oca,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:40:47-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,2,1,BL2_Have your focus child cut the paper,2024-08-06T14:40:13-04:00,2024-08-06T14:40:46-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305smus3na,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:41:21-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,2,1,,,,,,,,,,,,,,0,1,0,0,1,1,0,1,0,,0,,,,,,,,,,,,,,,,,,,
09hhkntpf0,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:42:13-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,3,1.5,BL0_Have your focus child put the blocks in the bin,2024-08-06T14:41:41-04:00,2024-08-06T14:42:12-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vx8357a2wu,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:42:38-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,3,1.5,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,
5z0x8ggb4u,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:43:38-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,4,2,BL1_Have your focus child draw on the paper,2024-08-06T14:42:57-04:00,2024-08-06T14:43:37-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rpef5nl8ky,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:44:00-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,4,2,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,,0,,,,,,,,,,,,,,,,,,,
txbertq7y0,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:44:50-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,5,2.5,BL0_Have your focus child put the blocks in the bin,2024-08-06T14:44:22-04:00,2024-08-06T14:44:49-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ahwij0p7v,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:45:11-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,5,2.5,,,,,,,,,,,,,,1,1,0,0,1,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,
q9wria56up,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:45:59-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,6,3,BL2_Have your focus child cut the paper,2024-08-06T14:45:31-04:00,2024-08-06T14:45:57-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3he8tyx9gc,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:46:18-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,6,3,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,
ew4ctq4ynq,4.0_End_of_Session,2024-08-06T14:47:01-04:00,R_6Cl1eiEtSUeJmLm,Case3,0_CARE,0_BL,1_SC,1,6,3,BL2_Have your focus child cut the paper,2024-08-06T14:45:31-04:00,2024-08-06T14:45:57-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jkl4l4qopb,4.0_End_of_Session,2024-08-06T14:47:04-04:00,R_3bOZSYhuPj3KrJw,Case3,1_CONF,0_BL,1_SC,1,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhkpnewnky,0_SurveyStart,2024-08-19T10:59:34-04:00,R_1BXcEEi0gQe3Lvl,Case1,1_CONF,5_RTB,0_AC,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q981j5ixip,3.0_Care_BL_AC_TrialComplete,2024-08-06T10:09:18-04:00,R_69jvudl4LWG1PzP,Case1,0_CARE,0_BL,0_AC,1,1,0.5,GP0_Have your focus child put the cars in the bin,2024-08-06T10:08:59-04:00,2024-08-06T10:09:16-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpu1le2y24,3.0_Conf_TX_SC_TrialComplete,2024-08-06T10:11:30-04:00,R_12Q9whOw5asqtfO,Case1,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,1,1,0,0,1,,0,1,0,0_CO,0,Remembered reward after the fact,,,,,,,,,,,,,,,,,,
j1fpiu75fs,4.0_End_of_Session,2024-08-06T10:14:05-04:00,R_12Q9whOw5asqtfO,Case1,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Did the edc directions get presented?,,,,,,,,,,,,,,,,,
f61mf134s8,3.0_Conf_TX_SC_TrialComplete,2024-08-06T10:35:59-04:00,R_1ta6uIudt9Q0TbH,Case1,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,1,1,0,0,0,,0,1,1,0_CO,0,Child talked to me,,,,,,,,,,,,,,,,,,
wgrvm54tu0,4.0_End_of_Session,2024-08-06T10:36:12-04:00,R_1ta6uIudt9Q0TbH,Case1,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uusu6vytiw,0_SurveyStart,2024-08-06T14:50:33-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6tx0qraxbz,1.0_BL_EDC-Start,2024-08-06T14:50:36-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uvnncccvm2,1.1_BL_EDC-End,2024-08-06T14:50:46-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tq2ct6jq0a,0_SurveyStart,2024-08-06T14:50:46-04:00,R_6EnRY756TnRwnLE,Case3,1_CONF,0_BL,1_SC,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ul99s7huav,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:51:45-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,1,0.5,BL1_Have your focus child draw on the paper,2024-08-06T14:51:15-04:00,2024-08-06T14:51:44-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xzuoviw1k5,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:52:05-04:00,R_6EnRY756TnRwnLE,Case3,1_CONF,0_BL,1_SC,1,1,0.5,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,
0v7g46q5fo,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:52:56-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,2,1,BL0_Have your focus child put the blocks in the bin,2024-08-06T14:52:23-04:00,2024-08-06T14:52:55-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b4dhcqlci,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:53:27-04:00,R_6EnRY756TnRwnLE,Case3,1_CONF,0_BL,1_SC,1,2,1,,,,,,,,,,,,,,1,1,0,0,1,1,0,1,0,,0,,,,,,,,,,,,,,,,,,,
excsmq78nf,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:54:13-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,3,1.5,BL2_Have your focus child cut the paper,2024-08-06T14:53:46-04:00,2024-08-06T14:54:11-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rzwhywcd4l,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:54:29-04:00,R_6EnRY756TnRwnLE,Case3,1_CONF,0_BL,1_SC,1,3,1.5,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,
pejrxfra4v,3.0_Care_BL_SC_TrialComplete,2024-08-06T14:55:29-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,4,2,BL0_Have your focus child put the blocks in the bin,2024-08-06T14:54:54-04:00,2024-08-06T14:55:28-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0jiez2d4jx,3.0_Conf_TX_SC_TrialComplete,2024-08-06T14:55:58-04:00,R_6EnRY756TnRwnLE,Case3,1_CONF,0_BL,1_SC,1,4,2,,,,,,,,,,,,,,1,1,0,1,0,1,0,1,0,,0,Blocks were in bin. Forgot,,,,,,,,,,,,,,,,,,
aey9frmkxm,4.0_End_of_Session,2024-08-06T14:56:12-04:00,R_6DnCM3bDbNC9nqu,Case3,0_CARE,0_BL,1_SC,1,4,2,BL2_Have your focus child cut the paper,2024-08-06T14:54:54-04:00,2024-08-06T14:55:28-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vgpv7um6nt,3.0_Care_BL_AC_TrialComplete,2024-08-06T10:36:16-04:00,R_6Os6hWfdQTwgCIN,Case1,0_CARE,0_BL,0_AC,1,1,0.5,GP1_Have your focus child put the blocks in the bin,2024-08-06T10:33:44-04:00,2024-08-06T10:36:15-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cy5vdcpm8g,4.0_End_of_Session,2024-08-06T14:56:29-04:00,R_6EnRY756TnRwnLE,Case3,1_CONF,0_BL,1_SC,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ianwc2iioy,4.0_End_of_Session,2024-08-06T10:36:26-04:00,R_6Os6hWfdQTwgCIN,Case1,0_CARE,0_BL,0_AC,1,1,0.5,GP1_Have your focus child put the blocks in the bin,2024-08-06T10:33:44-04:00,2024-08-06T10:36:15-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z08uj7ac1w,3.0_Conf_TX_SC_TrialComplete,2024-08-06T10:53:19-04:00,R_58VcvvGtc8VWQl9,Case1,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,1,1,0,0,1,,0,1,1,0_CO,0,,,,,,,,,,,,,,,,,,,
nb8slw194w,3.0_Care_BL_AC_TrialComplete,2024-08-06T10:53:59-04:00,R_1aQbnZ6Eaf18YPq,Case1,0_CARE,0_BL,0_AC,1,1,0.5,GP2_Have your focus child put the wind up toys in the bin,2024-08-06T10:51:31-04:00,2024-08-06T10:53:58-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k9sadxnsoo,4.0_End_of_Session,2024-08-06T10:56:56-04:00,R_1aQbnZ6Eaf18YPq,Case1,0_CARE,0_BL,0_AC,1,1,0.5,GP2_Have your focus child put the wind up toys in the bin,2024-08-06T10:51:31-04:00,2024-08-06T10:53:58-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8lreqw284g,4.0_End_of_Session,2024-08-06T12:09:01-04:00,R_58VcvvGtc8VWQl9,Case1,1_CONF,0_BL,0_AC,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,Need to verify trial sequence,,,,,,,,,,,,,,,,,
v6xsxrpypk,0_SurveyStart,2024-08-07T09:21:40-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slzwk8r5ze,0_SurveyStart,2024-08-07T09:32:30-04:00,R_7MF7I0Dekcah6AF,Case3,1_CONF,1_T1,1_SC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ezwudelqgh,0_SurveyStart,2024-08-07T09:34:51-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vws0jd4py3,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:36:05-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,1,0.5,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,1,,1,Sent wrong guide. **Addressed 2024.09.16**,,,,,,,,,,,,,,,,,,
e2xpk6uyea,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:36:16-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,1,0.5,,2024-08-07T09:35:09-04:00,2024-08-07T09:35:34-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
itxw4jrm38,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:37:10-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,2,1,,2024-08-07T09:36:25-04:00,2024-08-07T09:36:53-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40ak3djufz,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:37:24-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,2,1,,,,,,,,,,,,,,1,1,0,0,1,1,0,1,0,,0,,,,,,,,,,,,,,,,,,,
8r6lv291ff,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:38:48-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,3,1.5,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,0,,0,,,,,,,,,,,,,,,,,,,
o06mztpbx5,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:38:51-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,3,1.5,,2024-08-07T09:37:48-04:00,2024-08-07T09:38:17-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zyqwop1bol,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:40:05-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,4,2,,2024-08-07T09:39:08-04:00,2024-08-07T09:39:33-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uhz6scvrcf,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:40:13-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,4,2,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
8wh84yaf60,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:41:15-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,5,2.5,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
wylueur6u0,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:41:16-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,5,2.5,,2024-08-07T09:40:20-04:00,2024-08-07T09:40:46-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ft6sudajf,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:42:24-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,6,3,,2024-08-07T09:41:27-04:00,2024-08-07T09:42:00-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yya54tly2x,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:42:45-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,6,3,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,0,,0,,,,,,,,,,,,,,,,,,,
db92133qdh,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:43:48-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,7,3.5,,2024-08-07T09:42:58-04:00,2024-08-07T09:43:30-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wobjacr4f0,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:43:56-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,7,3.5,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,
e9j5fp5vc9,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:45:12-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,8,4,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
28pb47eho7,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:45:14-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,8,4,,2024-08-07T09:44:14-04:00,2024-08-07T09:44:41-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xb5ofe84wo,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:46:20-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,9,4.5,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
t3ew3axhcu,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:46:24-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,9,4.5,,2024-08-07T09:45:38-04:00,2024-08-07T09:46:01-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64rb2otz2n,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:47:31-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,10,5,,2024-08-07T09:46:34-04:00,2024-08-07T09:47:07-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e9kq33mlo,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:47:37-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,10,5,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,
dpi1l0y4v4,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:48:42-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,11,5.5,,2024-08-07T09:47:50-04:00,2024-08-07T09:48:14-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x6snutud2j,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:48:46-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,11,5.5,,,,,,,,,,,,,,1,1,0,0,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
vl3bg5qopv,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:49:46-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,12,6,,2024-08-07T09:49:02-04:00,2024-08-07T09:49:26-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265y3yc7ii,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:49:52-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,12,6,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,0,,0,,,,,,,,,,,,,,,,,,,
lo14zq7949,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:51:35-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,13,6.5,,2024-08-07T09:50:43-04:00,2024-08-07T09:51:16-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thoyygpc64,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:51:45-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,13,6.5,,,,,,,,,,,,,,1,1,0,1,1,1,0,1,1,,0,,,,,,,,,,,,,,,,,,,
jv9wyewjup,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:52:50-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,14,7,,2024-08-07T09:52:00-04:00,2024-08-07T09:52:23-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9jw781c6q,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:52:50-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,14,7,,,,,,,,,,,,,,1,1,0,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
mlqxvlctuh,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:54:11-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,15,7.5,,2024-08-07T09:53:26-04:00,2024-08-07T09:53:53-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ghmv00nmh9,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:54:16-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,15,7.5,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,0,,,,,,,,,,,,,,,,,,,
sr634l2a95,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:55:09-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,16,8,,2024-08-07T09:54:30-04:00,2024-08-07T09:54:51-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nqzlgfxx1e,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:55:18-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,16,8,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,,0,,,,,,,,,,,,,,,,,,,
aynncxlb59,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:56:22-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,17,8.5,,2024-08-07T09:55:31-04:00,2024-08-07T09:55:59-04:00,1,1,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9u24ug994x,3.0_Conf_TX_SC_TrialComplete,2024-08-07T09:56:24-04:00,R_5l4bpwuQ5SGDNAJ,Case3,1_CONF,1_T1,1_SC,2,17,8.5,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,,0,,,,,,,,,,,,,,,,,,,
y0drtplb83,3.0_Care_T1_SC_TrialComplete,2024-08-07T09:57:25-04:00,R_59nsBxI3QvL3KCJ,Case3,0_CARE,1_T1,1_SC,2,18,9,,2024-08-07T09:56:40-04:00,2024-08-07T09:57:05-04:00,1,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
